bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
3,3.5,2469,4145.0,2,13,1,0,0,1,5.55,720168.0,0
3,3.5,2578,12132.0,2,56,1,1,0,0,21.7,724221.0,0
3,3.0,2319,3847.0,1,16,0,1,0,1,4.24,610419.0,0
1,1.5,1154,3717.0,2,40,1,0,0,1,12.9,436778.0,0
3,3.0,2149,3405.0,1,39,1,0,0,1,2.68,673400.0,0
4,5.0,4168,1602.0,2,46,0,0,1,0,10.64,956273.0,1
4,4.5,1957,2440.0,2,11,1,1,0,1,4.69,676939.0,0
3,3.0,2425,2032.0,2,32,1,0,0,1,11.16,733997.0,0
3,4.0,3083,2833.0,2,14,1,0,0,0,18.74,795661.0,1
5,5.0,3961,5398.0,3,61,1,0,0,1,11.06,1083854.0,1
6,5.0,3937,2282.0,1,25,1,1,0,1,7.95,1137564.0,1
4,5.0,3176,4794.0,2,19,1,0,0,0,11.71,841805.0,1
3,3.5,1948,3612.0,1,28,1,1,0,0,18.66,648936.0,0
4,4.0,3088,3505.0,2,58,0,1,0,0,10.19,778655.0,0
3,3.0,2315,1570.0,2,10,1,0,1,0,15.04,671569.0,0
6,5.0,4334,3405.0,2,5,0,1,1,0,18.78,1166013.0,1
2,2.5,2178,2277.0,1,57,1,1,0,0,23.07,562399.0,0
4,4.0,2900,3140.0,2,47,1,0,0,1,12.17,798644.0,1
4,4.0,2759,2119.0,1,37,1,0,0,0,26.53,598574.0,0
2,2.0,2420,5094.0,1,46,1,1,0,1,15.56,677342.0,0
5,5.0,3897,9009.0,2,32,1,0,0,1,10.02,1162894.0,1
3,3.5,2517,6107.0,2,2,1,1,1,0,16.16,709709.0,0
3,3.5,1713,2927.0,1,44,1,0,0,1,5.37,528041.0,0
3,3.5,1770,2628.0,2,125,1,0,0,0,9.58,499486.0,0
3,3.5,2395,3419.0,3,123,1,0,0,1,6.25,666120.0,0
5,5.0,3975,4351.0,1,83,1,0,0,1,7.75,1083804.0,1
4,4.5,3177,4552.0,2,15,1,0,0,1,7.76,965794.0,1
3,3.0,2513,2691.0,2,52,0,0,0,1,7.04,730206.0,0
2,3.0,1942,8895.0,1,88,1,0,0,1,3.46,724597.0,0
3,3.5,1573,7196.0,2,88,0,0,0,1,9.23,532023.0,0
3,4.0,1878,2246.0,1,45,1,1,0,1,3.38,694149.0,0
4,4.0,2646,2898.0,1,35,1,1,1,0,15.04,784595.0,0
5,5.0,3837,2242.0,1,98,1,1,0,1,0.5,1103236.0,1
4,4.0,3070,1534.0,1,22,0,1,0,1,7.65,887628.0,1
3,3.5,2771,9134.0,2,90,1,0,0,0,18.59,729358.0,0
5,5.0,3647,3034.0,1,49,1,1,0,1,3.67,1096352.0,1
3,3.0,1572,1618.0,1,37,1,1,0,1,3.21,562303.0,0
2,2.0,2022,1614.0,1,95,0,0,0,0,9.79,466909.0,0
2,2.0,1472,6189.0,1,24,1,1,0,1,5.3,532644.0,0
4,4.5,2988,3767.0,2,3,1,0,1,1,9.15,951592.0,1
4,4.0,2824,1891.0,2,20,1,0,0,0,22.09,673858.0,0
5,5.0,3511,3331.0,2,75,1,0,0,0,23.37,834490.0,1
4,4.5,3221,6498.0,2,59,1,0,0,0,17.53,888969.0,1
2,2.0,1524,2647.0,1,30,0,0,0,1,6.54,419268.0,0
4,4.5,2973,7423.0,1,47,0,0,0,0,10.6,710873.0,0
3,3.0,2526,7245.0,1,122,1,0,0,1,3.4,765954.0,0
3,3.0,1815,1655.0,3,79,1,0,0,1,8.76,622995.0,0
2,3.0,1516,5937.0,1,46,1,0,0,1,7.35,595428.0,0
3,3.5,2280,4333.0,2,33,1,0,0,0,19.23,686685.0,0
1,1.0,1316,5967.0,2,107,1,1,0,1,9.97,415158.0,0
3,3.5,2271,7524.0,2,114,1,1,0,0,21.43,609074.0,0
2,2.5,945,9748.0,2,103,1,0,0,0,22.6,371144.0,0
5,5.0,3615,1909.0,2,18,1,1,0,1,1.11,1129859.0,1
5,5.0,3279,9827.0,1,29,1,1,0,0,17.01,909283.0,1
4,4.0,3075,3197.0,2,112,1,1,1,0,21.07,782678.0,0
3,3.0,2467,1916.0,2,19,1,0,0,1,6.31,637412.0,0
2,2.0,1756,3483.0,2,49,1,0,0,1,3.52,565396.0,0
3,3.0,2786,3920.0,1,104,1,0,1,1,4.48,843124.0,1
4,4.0,2709,2064.0,1,31,0,0,0,1,4.37,806613.0,1
3,4.0,2646,2358.0,1,86,1,1,1,1,7.1,814242.0,1
5,5.0,4130,2071.0,3,27,1,1,0,0,17.57,1063033.0,1
4,4.0,3344,4163.0,2,41,0,0,0,1,10.99,969996.0,1
3,3.5,2346,3608.0,2,10,1,1,1,0,21.95,584063.0,0
3,3.0,2297,2398.0,1,107,1,0,0,1,1.61,711918.0,0
3,3.0,2172,1835.0,2,60,1,1,0,1,6.23,589915.0,0
2,2.0,2170,2183.0,2,44,0,0,0,0,17.13,587124.0,0
3,3.0,2298,3403.0,3,109,1,0,0,0,11.97,685102.0,0
3,3.5,1853,6456.0,2,39,1,0,0,1,4.29,613272.0,0
3,3.0,1589,1709.0,2,43,0,1,0,1,7.08,558404.0,0
4,4.0,3598,2108.0,2,40,1,1,0,1,1.6,973207.0,1
2,2.0,1675,3030.0,2,88,0,0,0,1,7.22,537235.0,0
6,5.0,4544,8038.0,1,5,1,0,1,1,3.15,1266703.0,1
4,4.0,2269,7760.0,2,25,1,1,0,1,3.49,714261.0,0
5,5.0,4069,3383.0,2,2,1,0,1,1,3.16,1200447.0,1
5,5.0,4040,1725.0,2,46,1,0,0,1,3.24,1133323.0,1
3,3.5,1885,3217.0,1,33,0,1,0,0,15.5,503175.0,0
2,2.5,1168,2968.0,2,89,1,1,0,1,11.28,444185.0,0
3,3.5,2514,3900.0,1,49,1,1,0,1,7.21,841707.0,1
3,3.5,2135,2367.0,2,109,0,1,0,1,4.96,655014.0,0
6,5.0,4347,4338.0,1,97,1,1,0,1,6.23,1209409.0,1
3,3.0,2379,11683.0,1,73,1,0,0,1,12.22,816245.0,1
1,1.0,600,1657.0,1,3,1,1,1,1,17.13,250000.0,0
3,3.0,2325,5125.0,2,107,1,0,0,0,19.78,660500.0,0
5,5.0,3686,2295.0,2,89,1,0,1,1,10.32,1053581.0,1
3,3.5,1611,2029.0,1,16,1,1,0,1,2.17,619759.0,0
5,5.0,2791,1905.0,2,40,1,0,0,1,0.5,902345.0,1
4,5.0,3326,3461.0,1,54,1,0,0,1,6.79,1055326.0,1
2,2.0,837,2815.0,1,85,1,1,0,1,2.84,401586.0,0
4,4.5,3632,4644.0,2,6,1,1,1,0,13.16,955875.0,1
1,1.0,1003,4673.0,1,52,1,1,0,1,2.42,560404.0,0
4,4.0,3740,2941.0,1,86,1,1,0,1,11.31,1010243.0,1
3,3.5,2688,2274.0,2,7,1,0,1,0,10.41,663670.0,0
1,1.5,1233,4188.0,1,90,0,1,0,1,8.61,413194.0,0
6,5.0,4471,3403.0,1,97,1,1,0,1,5.65,1261972.0,1
2,2.0,1724,1758.0,2,21,1,0,0,0,11.58,558744.0,0
4,4.0,2806,2626.0,1,77,1,0,0,1,4.61,799036.0,1
2,2.0,1244,6970.0,2,71,1,1,0,1,3.02,533402.0,0
4,4.0,3144,3383.0,2,29,1,0,0,1,8.73,908073.0,1
4,5.0,2257,1540.0,1,87,1,0,0,0,20.61,548233.0,0
5,5.0,3682,2586.0,2,16,1,1,0,1,9.63,977446.0,1
3,3.0,2273,2231.0,1,39,0,0,0,1,8.19,667680.0,0
3,4.0,3358,2764.0,2,38,1,1,0,1,7.52,900285.0,1
5,5.0,4617,1950.0,2,13,0,0,0,1,3.57,1224507.0,1
5,5.0,3453,13337.0,1,30,1,0,0,0,13.98,993138.0,1
3,3.0,1786,1740.0,2,5,1,1,1,1,11.76,647241.0,0
2,2.0,1334,6425.0,2,24,1,1,0,1,4.02,452835.0,0
5,5.0,4029,3020.0,1,111,0,0,0,1,2.91,1123501.0,1
6,5.0,4873,3096.0,2,44,1,1,1,1,9.08,1293234.0,1
3,3.0,2317,6486.0,2,117,1,1,0,1,1.77,790664.0,1
5,5.0,3864,2332.0,1,31,0,1,0,1,7.94,1052198.0,1
3,4.0,2752,6129.0,1,9,1,0,1,0,14.36,718425.0,0
5,5.0,3654,5045.0,1,34,1,1,0,1,10.76,1004845.0,1
4,5.0,3722,4057.0,1,7,0,1,1,0,19.39,982850.0,1
5,5.0,4076,5436.0,2,4,1,0,1,0,14.53,1170541.0,1
6,5.0,3938,1795.0,1,73,1,0,0,1,3.77,1041631.0,1
3,3.0,2832,5221.0,2,22,1,0,0,0,24.96,795938.0,1
5,5.0,3611,5979.0,2,78,0,1,0,1,10.96,1005362.0,1
3,4.0,1505,4604.0,1,34,0,0,0,1,4.8,545079.0,0
1,2.0,600,2617.0,2,20,0,1,0,1,5.18,381765.0,0
6,5.0,4187,7919.0,2,96,0,0,0,1,6.47,1121511.0,1
4,4.5,2453,2851.0,2,10,1,0,1,1,4.51,768469.0,0
4,4.0,2985,3099.0,2,47,1,1,0,1,13.04,786148.0,0
5,5.0,3051,2956.0,1,67,1,1,0,0,11.94,771845.0,0
3,3.0,2493,4833.0,2,9,0,1,1,1,12.53,775007.0,0
4,4.0,3346,1592.0,2,29,0,0,0,1,3.13,898590.0,1
1,1.5,1634,1732.0,2,119,1,1,1,1,8.75,570792.0,0
2,2.5,1982,2283.0,3,15,0,0,0,0,21.29,451818.0,0
3,3.0,1833,1759.0,1,74,0,0,0,1,3.23,567362.0,0
1,1.5,664,5842.0,2,11,1,0,0,1,4.02,349992.0,0
3,3.0,2811,7379.0,1,57,1,1,0,1,3.66,833315.0,1
3,3.0,2482,7469.0,1,43,0,0,0,0,14.51,627531.0,0
4,4.5,2995,2113.0,1,40,1,1,0,0,15.33,695982.0,0
3,3.0,1895,4944.0,2,18,1,0,0,0,11.87,563840.0,0
4,5.0,3019,1591.0,1,60,1,1,0,1,3.8,873808.0,1
5,5.0,3856,5121.0,2,16,1,0,0,1,12.73,1153162.0,1
3,4.0,2256,12561.0,1,5,1,1,1,0,11.34,794665.0,1
2,2.0,1991,1618.0,2,11,1,1,0,1,5.13,555191.0,0
4,4.0,3212,3260.0,1,50,1,0,0,0,23.78,755394.0,0
3,4.0,2973,2733.0,2,67,1,0,1,0,16.87,753684.0,0
3,3.0,2440,5068.0,1,39,1,1,0,1,2.13,737440.0,0
6,5.0,4160,6785.0,2,38,0,0,1,1,6.92,1136471.0,1
4,4.5,2803,2114.0,1,68,1,0,0,0,19.87,677232.0,0
4,4.5,3048,14923.0,1,52,1,0,0,1,8.94,986308.0,1
2,2.0,1729,2495.0,2,8,1,1,1,1,5.43,583740.0,0
6,5.0,3635,7973.0,1,66,1,1,0,1,10.36,1120240.0,1
3,3.0,2207,4021.0,1,78,1,1,0,1,6.37,726106.0,0
4,5.0,3051,2060.0,2,29,1,1,0,1,8.9,849267.0,1
1,1.5,600,1507.0,1,40,1,0,1,1,2.69,302701.0,0
5,5.0,3324,2390.0,2,47,1,1,0,1,10.73,958022.0,1
3,4.0,2679,2401.0,2,58,0,0,1,1,8.37,840422.0,1
4,5.0,3353,3630.0,3,4,0,0,1,0,18.72,870762.0,1
3,4.0,2323,1836.0,1,103,1,1,0,0,27.72,481067.0,0
4,4.0,3747,1641.0,2,115,1,0,0,0,15.03,978720.0,1
2,2.0,1076,2247.0,1,87,0,0,0,0,13.7,250000.0,0
3,3.0,2783,2847.0,3,78,1,1,0,0,21.15,707269.0,0
4,4.5,3036,2679.0,2,49,1,1,0,0,12.64,810905.0,1
3,4.0,2510,4918.0,1,36,1,1,0,0,16.37,602020.0,0
2,3.0,1287,1510.0,1,87,1,0,1,1,6.49,467921.0,0
5,5.0,4681,2136.0,2,111,0,0,0,1,9.09,1099707.0,1
3,3.0,1822,2569.0,2,18,1,0,0,1,10.01,599334.0,0
4,4.0,2897,2910.0,3,7,1,0,1,0,17.07,746829.0,0
5,5.0,3751,3194.0,2,72,1,0,0,0,12.23,936725.0,1
2,2.5,2239,4512.0,1,48,0,0,0,0,13.35,619653.0,0
3,4.0,2771,1621.0,1,45,1,0,0,1,11.49,692619.0,0
6,5.0,4626,6452.0,1,83,1,1,0,1,1.6,1356866.0,1
4,4.0,2955,10210.0,2,77,1,1,0,1,6.92,1002983.0,1
3,3.5,1914,4378.0,2,21,1,1,0,1,2.67,634147.0,0
4,4.0,3038,12076.0,1,36,1,1,0,1,11.73,957260.0,1
4,4.5,3313,15534.0,2,27,1,1,0,0,15.15,947909.0,1
2,2.0,1666,2851.0,2,89,1,1,0,1,4.76,541666.0,0
3,3.0,2545,4276.0,2,26,1,1,0,0,14.84,709515.0,0
2,2.0,1020,2522.0,2,59,1,0,0,1,1.97,554152.0,0
1,1.0,1946,2808.0,1,23,1,0,0,1,8.94,577129.0,0
4,4.0,3295,3491.0,2,79,0,0,0,1,4.04,862603.0,1
3,4.0,2499,2807.0,2,4,1,1,1,0,16.94,563923.0,0
5,5.0,3631,4595.0,1,52,1,1,0,1,2.47,1048935.0,1
3,3.5,2493,3691.0,2,83,1,0,0,1,2.97,779753.0,0
5,5.0,3663,4334.0,2,54,0,0,0,1,5.43,1001718.0,1
3,3.0,2118,2483.0,1,36,1,1,0,1,5.38,637812.0,0
3,3.5,2657,2307.0,2,108,1,0,1,1,3.81,779091.0,0
6,5.0,4032,1931.0,1,6,1,1,1,1,7.06,1082594.0,1
4,5.0,3630,1993.0,1,93,0,1,0,1,7.59,1060234.0,1
3,3.0,2768,5674.0,1,25,1,1,1,1,3.17,927073.0,1
3,3.0,1912,2820.0,2,81,1,1,0,0,12.0,573046.0,0
3,3.0,2057,4444.0,3,52,1,0,1,1,11.33,686978.0,0
6,5.0,3799,4395.0,2,19,1,0,0,1,2.8,1052414.0,1
4,4.0,2406,3814.0,2,21,1,0,0,0,13.6,656062.0,0
4,4.0,3057,2316.0,2,51,1,1,0,1,3.67,795021.0,1
3,3.0,2760,1746.0,1,87,1,0,0,1,1.27,740002.0,0
4,5.0,3208,3276.0,1,69,1,0,0,0,24.62,751059.0,0
3,3.5,2344,4796.0,3,80,1,0,0,1,1.99,715716.0,0
3,3.5,2565,6235.0,1,20,0,1,0,1,8.57,724589.0,0
3,3.5,2181,1638.0,2,81,1,0,0,0,20.17,616622.0,0
4,4.5,3437,9318.0,1,13,1,1,1,1,11.43,1000471.0,1
2,2.0,1724,16644.0,2,40,1,0,0,1,4.49,800111.0,1
4,4.0,2612,4849.0,2,74,1,1,0,1,7.82,814041.0,1
4,4.5,4040,9337.0,2,72,0,1,0,0,15.95,1021343.0,1
2,2.0,1187,3901.0,1,101,1,0,0,0,12.79,386391.0,0
3,3.0,2726,1759.0,1,30,1,0,0,1,7.41,799295.0,1
5,5.0,3831,2357.0,1,9,0,0,1,1,9.86,1023445.0,1
3,3.0,2768,3023.0,2,101,1,1,0,1,2.61,751796.0,0
4,4.5,3009,6403.0,1,21,0,0,0,0,18.32,838541.0,1
4,4.5,3359,1702.0,2,42,1,1,0,1,9.16,1002180.0,1
4,4.0,3443,1511.0,2,51,1,0,0,0,7.67,842741.0,1
4,4.5,3456,4307.0,2,65,1,1,0,0,17.74,934130.0,1
5,5.0,4322,3373.0,2,34,1,0,0,1,4.65,1221344.0,1
3,3.0,1678,2253.0,2,22,1,1,0,1,7.31,618616.0,0
3,3.5,2549,2748.0,2,11,1,1,0,0,11.43,758809.0,0
4,4.5,2417,2053.0,1,81,1,1,0,1,3.22,743989.0,0
4,4.0,2674,5124.0,1,97,1,0,0,1,2.16,836674.0,1
5,5.0,4202,2256.0,3,65,0,1,0,1,12.39,1093386.0,1
2,2.0,1529,5822.0,2,64,1,0,0,1,2.97,669061.0,0
5,5.0,3796,6356.0,2,61,1,1,0,1,9.23,1108178.0,1
3,3.0,2531,8780.0,2,72,1,0,1,1,8.03,829248.0,1
3,3.0,2448,7389.0,1,16,1,1,0,0,15.35,705027.0,0
6,5.0,3720,2316.0,3,42,1,0,1,1,8.18,1049784.0,1
3,4.0,2434,2916.0,2,30,1,0,0,1,7.41,742403.0,0
4,4.0,3070,7752.0,1,107,1,1,0,1,9.18,923988.0,1
3,3.5,2525,5250.0,3,92,1,1,0,0,15.88,656048.0,0
5,5.0,3505,5490.0,1,14,1,0,1,1,9.62,1043301.0,1
6,5.0,4096,2297.0,3,88,1,1,0,1,10.22,1131799.0,1
3,3.5,1937,2912.0,1,80,1,0,0,1,3.17,592232.0,0
4,4.5,3205,1566.0,1,30,1,0,0,1,12.29,895600.0,1
3,3.5,2699,2197.0,2,7,1,0,1,0,19.1,664176.0,0
4,5.0,3061,3476.0,1,79,1,1,0,1,11.9,868863.0,1
6,5.0,4735,3340.0,1,7,0,1,1,0,20.01,1187047.0,1
4,4.0,2876,2421.0,2,74,1,1,0,1,7.93,886960.0,1
6,5.0,4077,3671.0,2,53,1,0,0,0,19.49,951391.0,1
5,5.0,3639,1899.0,1,45,0,0,0,0,22.86,822557.0,1
4,4.0,3200,4352.0,1,75,1,0,1,1,3.39,967160.0,1
3,3.0,2718,2652.0,2,96,1,0,0,1,6.44,766269.0,0
2,2.0,1766,2827.0,1,15,1,0,0,1,12.14,583167.0,0
4,4.0,3255,1640.0,3,63,1,0,0,0,14.33,802571.0,1
4,4.5,3593,1655.0,2,47,1,1,0,0,14.68,896464.0,1
4,4.0,3126,4452.0,1,16,1,1,0,1,1.93,972720.0,1
4,4.0,3892,1564.0,1,60,1,1,0,1,2.38,1105288.0,1
3,3.5,1624,4947.0,2,2,0,1,1,1,4.06,616406.0,0
4,4.5,3821,12980.0,2,26,0,1,0,1,6.25,1149117.0,1
4,4.5,2924,3327.0,1,8,1,0,1,1,14.83,856658.0,1
3,4.0,2907,1854.0,1,27,1,0,0,1,5.49,843582.0,1
5,5.0,3317,2160.0,2,50,1,1,1,0,21.83,846164.0,1
2,2.0,1998,3469.0,1,65,0,0,0,0,12.09,478885.0,0
5,5.0,3573,2092.0,2,21,1,0,0,1,16.17,967375.0,1
3,3.0,1895,1992.0,1,120,1,0,0,1,2.5,675658.0,0
4,5.0,3820,6843.0,1,23,0,0,0,1,7.92,963275.0,1
2,2.5,1107,2270.0,2,35,0,1,0,1,5.08,525414.0,0
5,5.0,3530,2187.0,1,106,1,0,0,1,8.05,912703.0,1
4,4.0,2415,3730.0,1,59,1,1,0,0,16.08,698636.0,0
3,4.0,2689,1899.0,2,36,0,0,0,1,7.63,784745.0,0
4,4.0,3649,4369.0,1,66,1,0,0,1,9.24,1060189.0,1
3,3.0,2612,3550.0,1,6,1,0,1,1,9.06,743567.0,0
4,4.5,2601,2034.0,1,24,0,1,0,0,22.15,642424.0,0
3,3.0,2286,4815.0,2,31,0,0,0,1,6.56,771145.0,0
3,3.0,2595,2746.0,1,19,0,0,0,1,10.26,712864.0,0
3,3.5,2984,3622.0,2,14,1,1,0,0,21.76,706485.0,0
4,4.0,2918,8443.0,1,7,1,1,1,1,1.33,979943.0,1
3,3.5,2307,2380.0,2,115,1,0,0,0,19.7,603090.0,0
4,4.0,3029,1522.0,1,13,1,1,0,0,7.82,711357.0,0
6,5.0,4764,1755.0,1,5,1,1,1,1,2.31,1333242.0,1
2,2.0,2040,4214.0,2,86,1,0,0,0,21.29,506520.0,0
4,4.0,3192,2769.0,1,117,0,0,0,0,14.97,860414.0,1
2,2.0,1676,3146.0,1,33,1,0,0,1,3.71,541970.0,0
2,3.0,1685,1590.0,1,96,1,1,0,1,3.06,555797.0,0
1,2.0,1771,1540.0,3,3,0,0,1,1,3.98,607606.0,0
5,5.0,4118,1854.0,1,119,1,0,0,1,5.95,1057543.0,1
2,2.5,1640,1914.0,1,13,1,1,0,1,1.98,551919.0,0
2,2.0,1378,2344.0,1,2,1,1,1,1,3.59,435527.0,0
3,3.0,2498,1576.0,2,103,1,1,0,1,4.2,664335.0,0
4,4.0,2614,3887.0,2,19,1,1,0,1,7.93,804468.0,1
4,5.0,3120,2875.0,1,17,1,0,0,1,9.24,867902.0,1
4,4.0,3482,1593.0,3,24,1,1,0,1,4.17,898046.0,1
2,2.0,611,4032.0,2,8,1,0,1,0,8.7,343406.0,0
3,3.5,2063,5634.0,1,82,0,0,0,1,11.46,658540.0,0
3,4.0,2507,5338.0,2,32,1,1,0,0,12.12,746249.0,0
3,4.0,3246,2618.0,2,7,0,0,1,1,8.83,819301.0,1
4,4.5,2914,3207.0,2,68,1,0,0,1,2.94,877175.0,1
5,5.0,3808,6408.0,1,19,1,0,0,0,22.21,950806.0,1
3,3.0,1770,2396.0,1,92,1,1,0,1,7.65,613448.0,0
3,3.5,2689,4401.0,2,95,1,1,0,1,4.32,733274.0,0
4,4.0,3067,6825.0,1,93,0,0,0,0,11.69,827640.0,1
4,4.5,3009,2323.0,1,59,1,1,0,1,8.71,867354.0,1
4,5.0,2564,1637.0,2,105,1,0,1,0,16.09,784773.0,0
4,4.0,2812,3231.0,2,106,1,0,0,0,15.22,795277.0,1
3,4.0,2008,4415.0,2,104,0,0,0,1,5.81,645017.0,0
5,5.0,3997,1788.0,2,11,1,1,0,0,15.03,965845.0,1
4,4.0,3629,3306.0,1,47,1,0,0,0,13.31,955858.0,1
2,2.0,1211,3817.0,1,85,1,1,0,1,2.21,539175.0,0
6,5.0,3787,2845.0,2,36,1,0,0,0,25.43,836266.0,1
2,2.0,1017,4531.0,1,8,1,1,1,1,2.79,519761.0,0
2,2.0,1557,2255.0,1,13,1,1,0,0,22.96,333193.0,0
4,4.0,2834,4427.0,1,33,0,0,0,1,2.88,814390.0,1
2,3.0,1424,14014.0,2,59,0,0,0,1,2.68,613338.0,0
3,3.0,2430,2128.0,1,53,0,1,0,0,20.62,625360.0,0
4,4.0,2415,2050.0,1,47,1,0,0,1,3.92,715149.0,0
3,3.0,1170,4248.0,1,4,1,1,1,1,4.23,615850.0,0
5,5.0,4608,5296.0,2,23,0,1,0,1,3.76,1295717.0,1
2,3.0,2178,1736.0,2,24,1,1,0,0,10.09,686999.0,0
2,3.0,1509,2265.0,1,10,1,1,1,1,3.51,635549.0,0
2,2.0,1669,7044.0,1,14,0,1,0,0,16.69,438811.0,0
3,3.0,2066,1730.0,2,85,1,0,0,0,14.55,621004.0,0
4,4.0,3272,1751.0,1,101,0,1,0,1,8.65,938270.0,1
3,3.0,2745,2944.0,2,113,1,0,0,1,1.99,772955.0,0
4,5.0,3970,1845.0,1,12,1,1,0,1,12.69,1121175.0,1
4,4.0,3129,2542.0,1,23,1,0,0,0,15.28,730247.0,0
3,3.0,3181,2480.0,2,52,1,0,1,1,4.24,888718.0,1
3,3.5,2878,5170.0,2,20,0,0,0,0,14.59,791260.0,1
3,3.0,1813,2228.0,2,76,1,1,0,1,10.9,589789.0,0
3,4.0,2475,3585.0,1,53,0,0,0,1,11.31,573080.0,0
3,3.0,2643,4126.0,3,105,1,0,0,1,7.04,775338.0,0
3,4.0,2433,1624.0,1,62,1,1,0,1,4.28,790552.0,1
3,3.0,2483,2723.0,2,89,1,0,1,1,2.36,858643.0,1
1,1.0,600,1766.0,1,5,1,0,1,1,10.58,264389.0,0
1,1.5,1372,3329.0,1,62,1,0,0,0,20.6,324538.0,0
5,5.0,3208,1583.0,1,93,1,1,0,1,6.5,973897.0,1
3,3.0,1780,2555.0,2,89,1,1,0,1,2.91,630848.0,0
3,3.0,2405,3645.0,1,23,1,1,0,1,3.86,861093.0,1
3,3.0,1915,3266.0,1,98,1,1,0,1,8.15,625578.0,0
4,5.0,3583,3569.0,1,38,1,0,0,0,20.89,929679.0,1
3,3.0,2139,4186.0,1,2,0,0,1,1,9.2,562121.0,0
4,5.0,3244,2141.0,3,125,1,0,1,1,2.75,905512.0,1
4,4.0,3043,1810.0,2,20,1,0,0,0,11.73,783168.0,0
4,4.0,2500,3399.0,1,9,1,1,1,0,15.97,678549.0,0
3,4.0,2871,1516.0,2,21,1,0,0,1,1.73,937037.0,1
4,4.0,2750,3648.0,1,47,1,1,0,1,4.03,900485.0,1
4,5.0,3386,1825.0,1,60,1,1,0,1,3.99,891310.0,1
4,4.0,3306,1884.0,1,23,0,1,0,1,3.31,928448.0,1
4,4.5,2665,2073.0,2,43,0,0,0,1,5.37,702736.0,0
3,3.5,2598,4823.0,1,39,1,1,0,1,2.74,876806.0,1
6,5.0,4332,2069.0,2,95,1,1,0,1,7.35,1178055.0,1
4,4.0,2538,6075.0,1,20,1,1,0,1,4.11,826414.0,1
4,4.5,3041,1505.0,1,88,1,0,0,1,9.29,825811.0,1
3,3.0,2325,3775.0,3,95,1,0,0,0,12.12,620173.0,0
3,3.0,1611,3263.0,1,68,0,1,0,1,5.56,516081.0,0
5,5.0,3673,1852.0,1,11,1,0,0,0,11.89,958489.0,1
4,4.0,1863,1948.0,1,107,1,1,0,1,8.82,651219.0,0
4,4.0,2975,2465.0,2,87,0,1,0,0,16.92,821903.0,1
3,3.0,1751,4310.0,2,114,1,0,0,1,8.54,696553.0,0
4,4.5,2919,5800.0,1,71,1,1,0,1,3.67,891394.0,1
6,5.0,4042,2112.0,1,105,0,0,0,0,20.05,909727.0,1
3,3.5,2231,6544.0,1,51,1,0,0,0,27.74,544676.0,0
5,5.0,3828,3289.0,2,65,0,1,0,1,4.67,1083548.0,1
4,4.0,2796,1802.0,1,62,0,1,0,0,10.46,788446.0,0
3,3.0,1888,4373.0,1,42,0,1,0,1,7.03,615849.0,0
4,4.5,3277,5099.0,1,83,0,0,0,0,19.32,780330.0,0
3,3.5,1995,7634.0,1,24,0,1,0,1,9.67,695573.0,0
4,4.0,2974,1530.0,1,4,0,0,1,1,2.87,845535.0,1
5,5.0,3444,2017.0,1,71,1,0,0,1,8.47,930691.0,1
5,5.0,2945,2832.0,2,101,0,1,0,1,6.81,894347.0,1
5,5.0,3255,1993.0,1,85,0,1,0,1,6.14,993137.0,1
4,4.0,3002,9569.0,3,68,0,0,0,1,7.68,862180.0,1
2,2.0,1590,5253.0,2,34,1,0,0,0,6.2,428713.0,0
3,3.0,1567,2770.0,1,71,1,0,0,1,3.61,567173.0,0
5,5.0,3787,2945.0,2,19,1,1,0,0,11.29,993506.0,1
3,3.0,2506,3289.0,1,28,1,0,0,1,6.47,756991.0,0
3,3.0,2167,8146.0,3,42,1,1,0,1,2.71,729961.0,0
4,5.0,3632,7598.0,1,25,1,0,0,0,18.55,910980.0,1
4,4.0,2792,3565.0,2,87,1,1,0,1,2.6,831972.0,1
5,5.0,4093,12549.0,1,13,1,1,0,1,4.76,1221364.0,1
2,2.0,1448,2226.0,2,57,1,1,1,0,9.68,463587.0,0
4,4.5,3284,2359.0,2,53,1,0,0,1,4.77,933956.0,1
3,3.5,2578,1621.0,2,63,1,1,1,1,6.59,890833.0,1
4,4.5,3225,2084.0,1,23,1,0,0,0,19.28,802736.0,1
6,5.0,4061,3888.0,2,8,1,1,1,0,6.49,1154219.0,1
4,4.0,2804,4054.0,1,61,0,0,0,0,12.51,818411.0,1
4,4.5,3051,3145.0,1,56,1,1,0,1,3.2,880617.0,1
3,3.0,1362,4370.0,1,8,1,0,1,1,8.33,463266.0,0
3,3.0,2473,4991.0,2,2,0,0,1,1,3.91,731457.0,0
5,5.0,4190,2517.0,2,96,1,0,0,0,18.59,1049447.0,1
3,3.0,2103,4352.0,1,61,1,1,0,1,4.66,683566.0,0
5,5.0,4110,2430.0,2,90,0,1,0,0,10.68,1019240.0,1
3,3.5,1905,3131.0,3,59,0,0,0,0,20.04,541174.0,0
3,3.5,2217,4136.0,1,72,0,1,0,0,22.17,522151.0,0
4,4.0,3512,3171.0,2,92,0,0,0,1,3.19,930924.0,1
2,2.0,1125,5533.0,2,13,1,0,0,1,1.6,420648.0,0
4,4.0,2923,3851.0,2,16,1,0,0,1,6.5,898647.0,1
